Time (Sec);S2;S14;S17;S20;S22;S25;S26;S27;S28;S29;S30;S31;S33;S34;S35;S36;S37;S38;S4;S5;S6;S7;
22.030550666667086;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
23.0305506666671;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
24.000000000000465;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
25.03055066666713;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
26.030550666667143;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
27.030550666667157;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
28.03055066666717;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
29.030550666667185;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
30.000000000000554;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
31.03055066666721;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
32.030550666667224;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
33.03055066666724;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
34.03055066666725;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
35.03055066666727;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
36.00000000000064;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
37.030550666667295;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
38.03055066666731;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
39.030550666667324;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
40.03055066666734;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
41.03055066666735;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
42.00000000000073;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
43.03055066666738;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
44.030550666667395;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
45.03055066666741;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
46.03055066666742;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
47.03055066666744;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
48.000000000000824;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
49.030550666667466;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
50.03055066666748;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
51.030550666667494;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
52.03055066666751;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
53.03055066666752;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
54.00000000000091;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
55.03055066666755;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
56.030550666667565;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
57.03055066666758;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
58.030550666667594;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
59.03055066666761;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
60.000000000001;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
61.03055066666764;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
62.03055066666765;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
63.030550666667665;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
64.03055066666768;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
65.03055066666762;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
66.00000000000095;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
67.03055066666751;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
68.03055066666745;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
69.0305506666674;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
70.03055066666734;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
71.03055066666728;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
72.00000000000063;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
73.03055066666718;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
74.03055066666712;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
75.03055066666707;19160.0;99.73109119999674;99.73109119999674;95.18453119999816;99.73109119999674;90.63797119999958;95.18453119999816;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;95.18453119999816;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;99.73109119999674;95.18453119999816;98.36712319999717;99.73109119999674;99.73109119999674;
